name,state,weather
12 de Diciembre,Durango,"[{'day': '5/30', 'low_temp': 68, 'high_temp': 98}, {'day': '5/31', 'low_temp': 71, 'high_temp': 100}, {'day': '6/1', 'low_temp': 73, 'high_temp': 100}, {'day': '6/2', 'low_temp': 73, 'high_temp': 100}, {'day': '6/3', 'low_temp': 73, 'high_temp': 100}, {'day': '6/4', 'low_temp': 71, 'high_temp': 101}, {'day': '6/5', 'low_temp': 68, 'high_temp': 98}, {'day': '6/6', 'low_temp': 70, 'high_temp': 94}, {'day': '6/7', 'low_temp': 67, 'high_temp': 91}, {'day': '6/8', 'low_temp': 68, 'high_temp': 88}]"
Victoria,Guanajuato,"[{'day': '5/30', 'low_temp': 58, 'high_temp': 90}, {'day': '5/31', 'low_temp': 58, 'high_temp': 94}, {'day': '6/1', 'low_temp': 58, 'high_temp': 92}, {'day': '6/2', 'low_temp': 58, 'high_temp': 92}, {'day': '6/3', 'low_temp': 60, 'high_temp': 94}, {'day': '6/4', 'low_temp': 61, 'high_temp': 93}, {'day': '6/5', 'low_temp': 57, 'high_temp': 92}, {'day': '6/6', 'low_temp': 57, 'high_temp': 88}, {'day': '6/7', 'low_temp': 57, 'high_temp': 87}, {'day': '6/8', 'low_temp': 58, 'high_temp': 85}]"
Valtierrilla,Guanajuato,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 96}, {'day': '5/31', 'low_temp': 62, 'high_temp': 98}, {'day': '6/1', 'low_temp': 62, 'high_temp': 98}, {'day': '6/2', 'low_temp': 61, 'high_temp': 99}, {'day': '6/3', 'low_temp': 62, 'high_temp': 98}, {'day': '6/4', 'low_temp': 61, 'high_temp': 96}, {'day': '6/5', 'low_temp': 59, 'high_temp': 95}, {'day': '6/6', 'low_temp': 61, 'high_temp': 97}, {'day': '6/7', 'low_temp': 61, 'high_temp': 96}, {'day': '6/8', 'low_temp': 62, 'high_temp': 93}]"
Valle de Santiago,Guanajuato,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 96}, {'day': '5/31', 'low_temp': 62, 'high_temp': 98}, {'day': '6/1', 'low_temp': 62, 'high_temp': 98}, {'day': '6/2', 'low_temp': 61, 'high_temp': 99}, {'day': '6/3', 'low_temp': 62, 'high_temp': 98}, {'day': '6/4', 'low_temp': 61, 'high_temp': 96}, {'day': '6/5', 'low_temp': 59, 'high_temp': 95}, {'day': '6/6', 'low_temp': 61, 'high_temp': 97}, {'day': '6/7', 'low_temp': 61, 'high_temp': 96}, {'day': '6/8', 'low_temp': 62, 'high_temp': 93}]"
Urireo,Guanajuato,"[{'day': '5/30', 'low_temp': 58, 'high_temp': 95}, {'day': '5/31', 'low_temp': 58, 'high_temp': 97}, {'day': '6/1', 'low_temp': 56, 'high_temp': 97}, {'day': '6/2', 'low_temp': 58, 'high_temp': 97}, {'day': '6/3', 'low_temp': 59, 'high_temp': 97}, {'day': '6/4', 'low_temp': 59, 'high_temp': 94}, {'day': '6/5', 'low_temp': 56, 'high_temp': 93}, {'day': '6/6', 'low_temp': 58, 'high_temp': 95}, {'day': '6/7', 'low_temp': 59, 'high_temp': 94}, {'day': '6/8', 'low_temp': 60, 'high_temp': 91}]"
Uriangato,Guanajuato,"[{'day': '5/30', 'low_temp': 59, 'high_temp': 94}, {'day': '5/31', 'low_temp': 60, 'high_temp': 96}, {'day': '6/1', 'low_temp': 58, 'high_temp': 96}, {'day': '6/2', 'low_temp': 59, 'high_temp': 96}, {'day': '6/3', 'low_temp': 60, 'high_temp': 96}, {'day': '6/4', 'low_temp': 59, 'high_temp': 94}, {'day': '6/5', 'low_temp': 57, 'high_temp': 93}, {'day': '6/6', 'low_temp': 57, 'high_temp': 90}, {'day': '6/7', 'low_temp': 59, 'high_temp': 89}, {'day': '6/8', 'low_temp': 58, 'high_temp': 86}]"
Tierra Blanca,Guanajuato,"[{'day': '5/30', 'low_temp': 57, 'high_temp': 95}, {'day': '5/31', 'low_temp': 57, 'high_temp': 96}, {'day': '6/1', 'low_temp': 58, 'high_temp': 94}, {'day': '6/2', 'low_temp': 58, 'high_temp': 95}, {'day': '6/3', 'low_temp': 60, 'high_temp': 97}, {'day': '6/4', 'low_temp': 60, 'high_temp': 96}, {'day': '6/5', 'low_temp': 58, 'high_temp': 95}, {'day': '6/6', 'low_temp': 58, 'high_temp': 89}, {'day': '6/7', 'low_temp': 58, 'high_temp': 88}, {'day': '6/8', 'low_temp': 60, 'high_temp': 86}]"
Tarimoro,Guanajuato,"[{'day': '5/30', 'low_temp': 59, 'high_temp': 96}, {'day': '5/31', 'low_temp': 59, 'high_temp': 98}, {'day': '6/1', 'low_temp': 58, 'high_temp': 98}, {'day': '6/2', 'low_temp': 60, 'high_temp': 99}, {'day': '6/3', 'low_temp': 60, 'high_temp': 99}, {'day': '6/4', 'low_temp': 59, 'high_temp': 96}, {'day': '6/5', 'low_temp': 58, 'high_temp': 95}, {'day': '6/6', 'low_temp': 58, 'high_temp': 94}, {'day': '6/7', 'low_temp': 60, 'high_temp': 92}, {'day': '6/8', 'low_temp': 59, 'high_temp': 90}]"
Tarandacuao,Guanajuato,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 92}, {'day': '5/31', 'low_temp': 60, 'high_temp': 95}, {'day': '6/1', 'low_temp': 58, 'high_temp': 95}, {'day': '6/2', 'low_temp': 60, 'high_temp': 96}, {'day': '6/3', 'low_temp': 60, 'high_temp': 95}, {'day': '6/4', 'low_temp': 61, 'high_temp': 93}, {'day': '6/5', 'low_temp': 58, 'high_temp': 91}, {'day': '6/6', 'low_temp': 58, 'high_temp': 94}, {'day': '6/7', 'low_temp': 58, 'high_temp': 92}, {'day': '6/8', 'low_temp': 59, 'high_temp': 90}]"
Silao de la Victoria,Guanajuato,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 97}, {'day': '5/31', 'low_temp': 63, 'high_temp': 98}, {'day': '6/1', 'low_temp': 62, 'high_temp': 99}, {'day': '6/2', 'low_temp': 62, 'high_temp': 100}, {'day': '6/3', 'low_temp': 62, 'high_temp': 98}, {'day': '6/4', 'low_temp': 61, 'high_temp': 96}, {'day': '6/5', 'low_temp': 62, 'high_temp': 95}, {'day': '6/6', 'low_temp': 61, 'high_temp': 96}, {'day': '6/7', 'low_temp': 61, 'high_temp': 95}, {'day': '6/8', 'low_temp': 62, 'high_temp': 91}]"
Sarabia,Guanajuato,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 96}, {'day': '5/31', 'low_temp': 62, 'high_temp': 98}, {'day': '6/1', 'low_temp': 62, 'high_temp': 98}, {'day': '6/2', 'low_temp': 61, 'high_temp': 99}, {'day': '6/3', 'low_temp': 62, 'high_temp': 98}, {'day': '6/4', 'low_temp': 61, 'high_temp': 96}, {'day': '6/5', 'low_temp': 59, 'high_temp': 95}, {'day': '6/6', 'low_temp': 61, 'high_temp': 97}, {'day': '6/7', 'low_temp': 61, 'high_temp': 96}, {'day': '6/8', 'low_temp': 62, 'high_temp': 93}]"
Santiago Maravatío,Guanajuato,"[{'day': '5/30', 'low_temp': 59, 'high_temp': 94}, {'day': '5/31', 'low_temp': 60, 'high_temp': 96}, {'day': '6/1', 'low_temp': 58, 'high_temp': 96}, {'day': '6/2', 'low_temp': 59, 'high_temp': 96}, {'day': '6/3', 'low_temp': 60, 'high_temp': 96}, {'day': '6/4', 'low_temp': 59, 'high_temp': 94}, {'day': '6/5', 'low_temp': 57, 'high_temp': 93}, {'day': '6/6', 'low_temp': 57, 'high_temp': 90}, {'day': '6/7', 'low_temp': 59, 'high_temp': 89}, {'day': '6/8', 'low_temp': 58, 'high_temp': 86}]"
Santiago de Cuenda,Guanajuato,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 88}, {'day': '5/31', 'low_temp': 61, 'high_temp': 90}, {'day': '6/1', 'low_temp': 59, 'high_temp': 91}, {'day': '6/2', 'low_temp': 61, 'high_temp': 91}, {'day': '6/3', 'low_temp': 60, 'high_temp': 91}, {'day': '6/4', 'low_temp': 61, 'high_temp': 88}, {'day': '6/5', 'low_temp': 57, 'high_temp': 87}, {'day': '6/6', 'low_temp': 56, 'high_temp': 88}, {'day': '6/7', 'low_temp': 58, 'high_temp': 87}, {'day': '6/8', 'low_temp': 57, 'high_temp': 83}]"
Santa Teresa,Guanajuato,"[{'day': '5/30', 'low_temp': 61, 'high_temp': 92}, {'day': '5/31', 'low_temp': 62, 'high_temp': 94}, {'day': '6/1', 'low_temp': 60, 'high_temp': 94}, {'day': '6/2', 'low_temp': 61, 'high_temp': 95}, {'day': '6/3', 'low_temp': 60, 'high_temp': 93}, {'day': '6/4', 'low_temp': 60, 'high_temp': 90}, {'day': '6/5', 'low_temp': 59, 'high_temp': 89}, {'day': '6/6', 'low_temp': 59, 'high_temp': 93}, {'day': '6/7', 'low_temp': 59, 'high_temp': 92}, {'day': '6/8', 'low_temp': 60, 'high_temp': 88}]"
Santa Cruz de Juventino Rosas,Guanajuato,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 88}, {'day': '5/31', 'low_temp': 61, 'high_temp': 90}, {'day': '6/1', 'low_temp': 59, 'high_temp': 91}, {'day': '6/2', 'low_temp': 61, 'high_temp': 91}, {'day': '6/3', 'low_temp': 60, 'high_temp': 91}, {'day': '6/4', 'low_temp': 61, 'high_temp': 88}, {'day': '6/5', 'low_temp': 57, 'high_temp': 87}, {'day': '6/6', 'low_temp': 56, 'high_temp': 88}, {'day': '6/7', 'low_temp': 58, 'high_temp': 87}, {'day': '6/8', 'low_temp': 57, 'high_temp': 83}]"
Santa Catarina,Guanajuato,"[{'day': '5/30', 'low_temp': 57, 'high_temp': 95}, {'day': '5/31', 'low_temp': 57, 'high_temp': 96}, {'day': '6/1', 'low_temp': 58, 'high_temp': 94}, {'day': '6/2', 'low_temp': 58, 'high_temp': 95}, {'day': '6/3', 'low_temp': 60, 'high_temp': 97}, {'day': '6/4', 'low_temp': 60, 'high_temp': 96}, {'day': '6/5', 'low_temp': 58, 'high_temp': 95}, {'day': '6/6', 'low_temp': 58, 'high_temp': 89}, {'day': '6/7', 'low_temp': 58, 'high_temp': 88}, {'day': '6/8', 'low_temp': 60, 'high_temp': 86}]"
Santa Ana Pacueco,Guanajuato,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 98}, {'day': '5/31', 'low_temp': 62, 'high_temp': 100}, {'day': '6/1', 'low_temp': 60, 'high_temp': 101}, {'day': '6/2', 'low_temp': 63, 'high_temp': 100}, {'day': '6/3', 'low_temp': 61, 'high_temp': 99}, {'day': '6/4', 'low_temp': 60, 'high_temp': 98}, {'day': '6/5', 'low_temp': 61, 'high_temp': 97}, {'day': '6/6', 'low_temp': 62, 'high_temp': 97}, {'day': '6/7', 'low_temp': 62, 'high_temp': 95}, {'day': '6/8', 'low_temp': 63, 'high_temp': 92}]"
San Roque,Guanajuato,"[{'day': '5/30', 'low_temp': 61, 'high_temp': 98}, {'day': '5/31', 'low_temp': 62, 'high_temp': 100}, {'day': '6/1', 'low_temp': 61, 'high_temp': 101}, {'day': '6/2', 'low_temp': 61, 'high_temp': 101}, {'day': '6/3', 'low_temp': 61, 'high_temp': 99}, {'day': '6/4', 'low_temp': 60, 'high_temp': 98}, {'day': '6/5', 'low_temp': 59, 'high_temp': 97}, {'day': '6/6', 'low_temp': 61, 'high_temp': 96}, {'day': '6/7', 'low_temp': 63, 'high_temp': 95}, {'day': '6/8', 'low_temp': 62, 'high_temp': 92}]"
San Nicolás de los Agustinos,Guanajuato,"[{'day': '5/30', 'low_temp': 58, 'high_temp': 95}, {'day': '5/31', 'low_temp': 58, 'high_temp': 97}, {'day': '6/1', 'low_temp': 56, 'high_temp': 97}, {'day': '6/2', 'low_temp': 58, 'high_temp': 97}, {'day': '6/3', 'low_temp': 59, 'high_temp': 97}, {'day': '6/4', 'low_temp': 59, 'high_temp': 94}, {'day': '6/5', 'low_temp': 56, 'high_temp': 93}, {'day': '6/6', 'low_temp': 58, 'high_temp': 95}, {'day': '6/7', 'low_temp': 59, 'high_temp': 94}, {'day': '6/8', 'low_temp': 60, 'high_temp': 91}]"
San Miguel Octopan,Guanajuato,"[{'day': '5/30', 'low_temp': 61, 'high_temp': 92}, {'day': '5/31', 'low_temp': 61, 'high_temp': 96}, {'day': '6/1', 'low_temp': 60, 'high_temp': 96}, {'day': '6/2', 'low_temp': 60, 'high_temp': 96}, {'day': '6/3', 'low_temp': 61, 'high_temp': 96}, {'day': '6/4', 'low_temp': 62, 'high_temp': 95}, {'day': '6/5', 'low_temp': 58, 'high_temp': 94}, {'day': '6/6', 'low_temp': 59, 'high_temp': 95}, {'day': '6/7', 'low_temp': 59, 'high_temp': 94}, {'day': '6/8', 'low_temp': 60, 'high_temp': 92}]"
San Miguel de Allende,Guanajuato,"[{'day': '5/30', 'low_temp': 58, 'high_temp': 91}, {'day': '5/31', 'low_temp': 57, 'high_temp': 94}, {'day': '6/1', 'low_temp': 57, 'high_temp': 95}, {'day': '6/2', 'low_temp': 59, 'high_temp': 95}, {'day': '6/3', 'low_temp': 60, 'high_temp': 94}, {'day': '6/4', 'low_temp': 62, 'high_temp': 92}, {'day': '6/5', 'low_temp': 58, 'high_temp': 91}, {'day': '6/6', 'low_temp': 57, 'high_temp': 91}, {'day': '6/7', 'low_temp': 59, 'high_temp': 90}, {'day': '6/8', 'low_temp': 58, 'high_temp': 87}]"
San Luis de la Paz,Guanajuato,"[{'day': '5/30', 'low_temp': 54, 'high_temp': 90}, {'day': '5/31', 'low_temp': 56, 'high_temp': 94}, {'day': '6/1', 'low_temp': 55, 'high_temp': 92}, {'day': '6/2', 'low_temp': 55, 'high_temp': 93}, {'day': '6/3', 'low_temp': 57, 'high_temp': 94}, {'day': '6/4', 'low_temp': 57, 'high_temp': 92}, {'day': '6/5', 'low_temp': 54, 'high_temp': 91}, {'day': '6/6', 'low_temp': 56, 'high_temp': 88}, {'day': '6/7', 'low_temp': 58, 'high_temp': 87}, {'day': '6/8', 'low_temp': 57, 'high_temp': 84}]"
San Juan de la Vega,Guanajuato,"[{'day': '5/30', 'low_temp': 61, 'high_temp': 92}, {'day': '5/31', 'low_temp': 61, 'high_temp': 96}, {'day': '6/1', 'low_temp': 60, 'high_temp': 96}, {'day': '6/2', 'low_temp': 60, 'high_temp': 96}, {'day': '6/3', 'low_temp': 61, 'high_temp': 96}, {'day': '6/4', 'low_temp': 62, 'high_temp': 95}, {'day': '6/5', 'low_temp': 58, 'high_temp': 94}, {'day': '6/6', 'low_temp': 59, 'high_temp': 95}, {'day': '6/7', 'low_temp': 59, 'high_temp': 94}, {'day': '6/8', 'low_temp': 60, 'high_temp': 92}]"
San José Temascatío,Guanajuato,"[{'day': '5/30', 'low_temp': 61, 'high_temp': 98}, {'day': '5/31', 'low_temp': 62, 'high_temp': 100}, {'day': '6/1', 'low_temp': 61, 'high_temp': 101}, {'day': '6/2', 'low_temp': 61, 'high_temp': 101}, {'day': '6/3', 'low_temp': 61, 'high_temp': 99}, {'day': '6/4', 'low_temp': 60, 'high_temp': 98}, {'day': '6/5', 'low_temp': 59, 'high_temp': 97}, {'day': '6/6', 'low_temp': 61, 'high_temp': 96}, {'day': '6/7', 'low_temp': 63, 'high_temp': 95}, {'day': '6/8', 'low_temp': 62, 'high_temp': 92}]"
San José Iturbide,Guanajuato,"[{'day': '5/30', 'low_temp': 57, 'high_temp': 86}, {'day': '5/31', 'low_temp': 58, 'high_temp': 89}, {'day': '6/1', 'low_temp': 58, 'high_temp': 88}, {'day': '6/2', 'low_temp': 59, 'high_temp': 89}, {'day': '6/3', 'low_temp': 59, 'high_temp': 90}, {'day': '6/4', 'low_temp': 59, 'high_temp': 85}, {'day': '6/5', 'low_temp': 57, 'high_temp': 86}, {'day': '6/6', 'low_temp': 54, 'high_temp': 83}, {'day': '6/7', 'low_temp': 55, 'high_temp': 82}, {'day': '6/8', 'low_temp': 56, 'high_temp': 80}]"
San José Agua Azul,Guanajuato,"[{'day': '5/30', 'low_temp': 61, 'high_temp': 92}, {'day': '5/31', 'low_temp': 61, 'high_temp': 96}, {'day': '6/1', 'low_temp': 60, 'high_temp': 96}, {'day': '6/2', 'low_temp': 60, 'high_temp': 96}, {'day': '6/3', 'low_temp': 61, 'high_temp': 96}, {'day': '6/4', 'low_temp': 62, 'high_temp': 95}, {'day': '6/5', 'low_temp': 58, 'high_temp': 94}, {'day': '6/6', 'low_temp': 59, 'high_temp': 95}, {'day': '6/7', 'low_temp': 59, 'high_temp': 94}, {'day': '6/8', 'low_temp': 60, 'high_temp': 92}]"
San Francisco del Rincón,Guanajuato,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 97}, {'day': '5/31', 'low_temp': 62, 'high_temp': 98}, {'day': '6/1', 'low_temp': 61, 'high_temp': 99}, {'day': '6/2', 'low_temp': 60, 'high_temp': 99}, {'day': '6/3', 'low_temp': 61, 'high_temp': 98}, {'day': '6/4', 'low_temp': 58, 'high_temp': 96}, {'day': '6/5', 'low_temp': 57, 'high_temp': 97}, {'day': '6/6', 'low_temp': 62, 'high_temp': 96}, {'day': '6/7', 'low_temp': 63, 'high_temp': 95}, {'day': '6/8', 'low_temp': 62, 'high_temp': 91}]"
San Felipe,Guanajuato,"[{'day': '5/30', 'low_temp': 56, 'high_temp': 92}, {'day': '5/31', 'low_temp': 58, 'high_temp': 93}, {'day': '6/1', 'low_temp': 57, 'high_temp': 94}, {'day': '6/2', 'low_temp': 57, 'high_temp': 94}, {'day': '6/3', 'low_temp': 59, 'high_temp': 93}, {'day': '6/4', 'low_temp': 58, 'high_temp': 90}, {'day': '6/5', 'low_temp': 55, 'high_temp': 93}, {'day': '6/6', 'low_temp': 57, 'high_temp': 89}, {'day': '6/7', 'low_temp': 58, 'high_temp': 88}, {'day': '6/8', 'low_temp': 57, 'high_temp': 85}]"
San Diego de la Unión,Guanajuato,"[{'day': '5/30', 'low_temp': 55, 'high_temp': 88}, {'day': '5/31', 'low_temp': 56, 'high_temp': 92}, {'day': '6/1', 'low_temp': 56, 'high_temp': 90}, {'day': '6/2', 'low_temp': 56, 'high_temp': 91}, {'day': '6/3', 'low_temp': 58, 'high_temp': 91}, {'day': '6/4', 'low_temp': 55, 'high_temp': 88}, {'day': '6/5', 'low_temp': 56, 'high_temp': 90}, {'day': '6/6', 'low_temp': 55, 'high_temp': 85}, {'day': '6/7', 'low_temp': 57, 'high_temp': 84}, {'day': '6/8', 'low_temp': 56, 'high_temp': 81}]"
San Bartolo de Berrios,Guanajuato,"[{'day': '5/30', 'low_temp': 58, 'high_temp': 93}, {'day': '5/31', 'low_temp': 59, 'high_temp': 96}, {'day': '6/1', 'low_temp': 57, 'high_temp': 95}, {'day': '6/2', 'low_temp': 58, 'high_temp': 96}, {'day': '6/3', 'low_temp': 59, 'high_temp': 96}, {'day': '6/4', 'low_temp': 59, 'high_temp': 92}, {'day': '6/5', 'low_temp': 57, 'high_temp': 94}, {'day': '6/6', 'low_temp': 58, 'high_temp': 92}, {'day': '6/7', 'low_temp': 59, 'high_temp': 91}, {'day': '6/8', 'low_temp': 58, 'high_temp': 88}]"
Salvatierra,Guanajuato,"[{'day': '5/30', 'low_temp': 58, 'high_temp': 95}, {'day': '5/31', 'low_temp': 58, 'high_temp': 97}, {'day': '6/1', 'low_temp': 56, 'high_temp': 97}, {'day': '6/2', 'low_temp': 58, 'high_temp': 97}, {'day': '6/3', 'low_temp': 59, 'high_temp': 97}, {'day': '6/4', 'low_temp': 59, 'high_temp': 94}, {'day': '6/5', 'low_temp': 56, 'high_temp': 93}, {'day': '6/6', 'low_temp': 58, 'high_temp': 95}, {'day': '6/7', 'low_temp': 59, 'high_temp': 94}, {'day': '6/8', 'low_temp': 60, 'high_temp': 91}]"
Salamanca,Guanajuato,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 96}, {'day': '5/31', 'low_temp': 62, 'high_temp': 98}, {'day': '6/1', 'low_temp': 62, 'high_temp': 98}, {'day': '6/2', 'low_temp': 61, 'high_temp': 99}, {'day': '6/3', 'low_temp': 62, 'high_temp': 98}, {'day': '6/4', 'low_temp': 61, 'high_temp': 96}, {'day': '6/5', 'low_temp': 59, 'high_temp': 95}, {'day': '6/6', 'low_temp': 61, 'high_temp': 97}, {'day': '6/7', 'low_temp': 61, 'high_temp': 96}, {'day': '6/8', 'low_temp': 62, 'high_temp': 93}]"
Romita,Guanajuato,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 97}, {'day': '5/31', 'low_temp': 63, 'high_temp': 98}, {'day': '6/1', 'low_temp': 62, 'high_temp': 99}, {'day': '6/2', 'low_temp': 62, 'high_temp': 100}, {'day': '6/3', 'low_temp': 62, 'high_temp': 98}, {'day': '6/4', 'low_temp': 61, 'high_temp': 96}, {'day': '6/5', 'low_temp': 62, 'high_temp': 95}, {'day': '6/6', 'low_temp': 61, 'high_temp': 96}, {'day': '6/7', 'low_temp': 61, 'high_temp': 95}, {'day': '6/8', 'low_temp': 62, 'high_temp': 91}]"
Rincón de Tamayo,Guanajuato,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 94}, {'day': '5/31', 'low_temp': 61, 'high_temp': 97}, {'day': '6/1', 'low_temp': 60, 'high_temp': 97}, {'day': '6/2', 'low_temp': 61, 'high_temp': 97}, {'day': '6/3', 'low_temp': 61, 'high_temp': 97}, {'day': '6/4', 'low_temp': 62, 'high_temp': 95}, {'day': '6/5', 'low_temp': 58, 'high_temp': 94}, {'day': '6/6', 'low_temp': 59, 'high_temp': 96}, {'day': '6/7', 'low_temp': 59, 'high_temp': 95}, {'day': '6/8', 'low_temp': 60, 'high_temp': 92}]"
Purísima del Rincón,Guanajuato,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 97}, {'day': '5/31', 'low_temp': 62, 'high_temp': 98}, {'day': '6/1', 'low_temp': 61, 'high_temp': 99}, {'day': '6/2', 'low_temp': 60, 'high_temp': 99}, {'day': '6/3', 'low_temp': 61, 'high_temp': 98}, {'day': '6/4', 'low_temp': 58, 'high_temp': 96}, {'day': '6/5', 'low_temp': 57, 'high_temp': 97}, {'day': '6/6', 'low_temp': 62, 'high_temp': 96}, {'day': '6/7', 'low_temp': 63, 'high_temp': 95}, {'day': '6/8', 'low_temp': 62, 'high_temp': 91}]"
Purísima de Bustos,Guanajuato,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 97}, {'day': '5/31', 'low_temp': 62, 'high_temp': 98}, {'day': '6/1', 'low_temp': 61, 'high_temp': 99}, {'day': '6/2', 'low_temp': 60, 'high_temp': 99}, {'day': '6/3', 'low_temp': 61, 'high_temp': 98}, {'day': '6/4', 'low_temp': 58, 'high_temp': 96}, {'day': '6/5', 'low_temp': 57, 'high_temp': 97}, {'day': '6/6', 'low_temp': 62, 'high_temp': 96}, {'day': '6/7', 'low_temp': 63, 'high_temp': 95}, {'day': '6/8', 'low_temp': 62, 'high_temp': 91}]"
Pueblo Nuevo,Guanajuato,"[{'day': '5/30', 'low_temp': 61, 'high_temp': 98}, {'day': '5/31', 'low_temp': 62, 'high_temp': 100}, {'day': '6/1', 'low_temp': 61, 'high_temp': 101}, {'day': '6/2', 'low_temp': 61, 'high_temp': 101}, {'day': '6/3', 'low_temp': 61, 'high_temp': 99}, {'day': '6/4', 'low_temp': 60, 'high_temp': 98}, {'day': '6/5', 'low_temp': 59, 'high_temp': 97}, {'day': '6/6', 'low_temp': 61, 'high_temp': 96}, {'day': '6/7', 'low_temp': 63, 'high_temp': 95}, {'day': '6/8', 'low_temp': 62, 'high_temp': 92}]"
Plan de Ayala,Guanajuato,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 94}, {'day': '5/31', 'low_temp': 63, 'high_temp': 95}, {'day': '6/1', 'low_temp': 62, 'high_temp': 96}, {'day': '6/2', 'low_temp': 61, 'high_temp': 95}, {'day': '6/3', 'low_temp': 61, 'high_temp': 94}, {'day': '6/4', 'low_temp': 60, 'high_temp': 93}, {'day': '6/5', 'low_temp': 61, 'high_temp': 92}, {'day': '6/6', 'low_temp': 60, 'high_temp': 95}, {'day': '6/7', 'low_temp': 60, 'high_temp': 94}, {'day': '6/8', 'low_temp': 61, 'high_temp': 90}]"
Pénjamo,Guanajuato,"[{'day': '5/30', 'low_temp': 64, 'high_temp': 95}, {'day': '5/31', 'low_temp': 62, 'high_temp': 96}, {'day': '6/1', 'low_temp': 61, 'high_temp': 98}, {'day': '6/2', 'low_temp': 62, 'high_temp': 97}, {'day': '6/3', 'low_temp': 62, 'high_temp': 96}, {'day': '6/4', 'low_temp': 59, 'high_temp': 95}, {'day': '6/5', 'low_temp': 60, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 93}, {'day': '6/7', 'low_temp': 60, 'high_temp': 92}, {'day': '6/8', 'low_temp': 61, 'high_temp': 89}]"
Ocampo,Guanajuato,"[{'day': '5/30', 'low_temp': 58, 'high_temp': 86}, {'day': '5/31', 'low_temp': 58, 'high_temp': 89}, {'day': '6/1', 'low_temp': 57, 'high_temp': 89}, {'day': '6/2', 'low_temp': 56, 'high_temp': 89}, {'day': '6/3', 'low_temp': 57, 'high_temp': 86}, {'day': '6/4', 'low_temp': 57, 'high_temp': 84}, {'day': '6/5', 'low_temp': 56, 'high_temp': 87}, {'day': '6/6', 'low_temp': 56, 'high_temp': 84}, {'day': '6/7', 'low_temp': 57, 'high_temp': 84}, {'day': '6/8', 'low_temp': 56, 'high_temp': 80}]"
Moroleón,Guanajuato,"[{'day': '5/30', 'low_temp': 59, 'high_temp': 94}, {'day': '5/31', 'low_temp': 60, 'high_temp': 96}, {'day': '6/1', 'low_temp': 58, 'high_temp': 96}, {'day': '6/2', 'low_temp': 59, 'high_temp': 96}, {'day': '6/3', 'low_temp': 60, 'high_temp': 96}, {'day': '6/4', 'low_temp': 59, 'high_temp': 94}, {'day': '6/5', 'low_temp': 57, 'high_temp': 93}, {'day': '6/6', 'low_temp': 57, 'high_temp': 90}, {'day': '6/7', 'low_temp': 59, 'high_temp': 89}, {'day': '6/8', 'low_temp': 58, 'high_temp': 86}]"
Misión de Chichimecas,Guanajuato,"[{'day': '5/30', 'low_temp': 54, 'high_temp': 90}, {'day': '5/31', 'low_temp': 56, 'high_temp': 94}, {'day': '6/1', 'low_temp': 55, 'high_temp': 92}, {'day': '6/2', 'low_temp': 55, 'high_temp': 93}, {'day': '6/3', 'low_temp': 57, 'high_temp': 94}, {'day': '6/4', 'low_temp': 57, 'high_temp': 92}, {'day': '6/5', 'low_temp': 54, 'high_temp': 91}, {'day': '6/6', 'low_temp': 56, 'high_temp': 88}, {'day': '6/7', 'low_temp': 58, 'high_temp': 87}, {'day': '6/8', 'low_temp': 57, 'high_temp': 84}]"
Mexicanos,Guanajuato,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 96}, {'day': '5/31', 'low_temp': 62, 'high_temp': 98}, {'day': '6/1', 'low_temp': 62, 'high_temp': 98}, {'day': '6/2', 'low_temp': 61, 'high_temp': 99}, {'day': '6/3', 'low_temp': 62, 'high_temp': 98}, {'day': '6/4', 'low_temp': 61, 'high_temp': 96}, {'day': '6/5', 'low_temp': 59, 'high_temp': 95}, {'day': '6/6', 'low_temp': 61, 'high_temp': 97}, {'day': '6/7', 'low_temp': 61, 'high_temp': 96}, {'day': '6/8', 'low_temp': 62, 'high_temp': 93}]"
